"","split"
"12813","train"
"12814","train"
"12815","train"
"12816","train"
"12817","train"
"12818","train"
"12819","train"
"12820","test"
"12821","train"
"12822","train"
"12823","test"
"12824","train"
"12825","train"
"12826","train"
"12827","train"
"12828","train"
"12829","test"
"12830","train"
"12831","train"
"12832","train"
"12833","train"
"12834","train"
"12835","train"
"12836","test"
"12837","train"
"12838","test"
"12839","train"
"12840","train"
"12841","train"
"12842","train"
"12843","train"
"12844","train"
"12845","train"
"12846","test"
"12847","test"
"12848","train"
"12849","train"
"12850","train"
"12851","test"
"12852","train"
"12853","train"
"12854","train"
"12855","train"
"12856","train"
"12857","train"
"12858","test"
"12859","train"
"12860","train"
"12861","train"
"12862","train"
"12863","train"
"12864","train"
"12865","train"
"12866","train"
"12867","train"
"12868","train"
"12869","train"
"12870","train"
"12871","test"
"12872","train"
"12873","train"
"12874","test"
"12875","train"
"12876","train"
"12877","train"
"12878","test"
"12879","test"
"12880","train"
"12881","train"
"12882","test"
"12883","train"
"12884","train"
"12885","train"
"12886","train"
"12887","test"
"12888","train"
"12889","train"
"12890","train"
"12891","train"
"12892","train"
"12893","train"
"12894","train"
"12895","train"
"12896","train"
"12897","train"
"12898","test"
"12899","train"
"12900","train"
"12901","train"
"12902","test"
"12903","test"
"12904","train"
"12905","train"
"12906","train"
"12907","test"
"12908","test"
"12909","train"
"12910","test"
"12911","train"
"12912","train"
"12913","test"
"12914","train"
"12915","train"
"12916","test"
"12917","train"
"12918","train"
"12919","train"
"12920","train"
"12921","train"
"12922","test"
"12923","train"
"12924","test"
"12925","train"
"12926","train"
"12927","train"
"12928","test"
"12929","train"
"12930","train"
"12931","train"
"12932","train"
"12933","train"
"12934","train"
"12935","train"
"12936","train"
"12937","train"
"12938","train"
"12939","test"
"12940","test"
"12941","test"
"12942","train"
"12943","train"
"12944","train"
"12945","train"
"12946","train"
"12947","train"
"12948","train"
"12949","train"
"12950","train"
"12951","test"
"12952","train"
"12953","train"
"12954","test"
"12955","train"
"12956","train"
"12957","train"
"12958","train"
"12959","train"
"12960","train"
"12961","train"
"12962","train"
"12963","train"
"12964","train"
"12965","train"
"12966","train"
"12967","train"
"12968","train"
"12969","train"
"12970","test"
"12971","train"
"12972","train"
"12973","train"
"12974","train"
"12975","train"
"12976","train"
"12977","train"
"12978","train"
"12979","test"
"12980","train"
"12981","train"
"12982","train"
"12983","train"
"12984","train"
"12985","train"
"12986","train"
"12987","train"
"12988","test"
"12989","test"
"12990","train"
"12991","train"
"12992","test"
"12993","train"
"12994","test"
"12995","test"
"12996","train"
"12997","test"
"12998","test"
"12999","train"
"13000","test"
"13001","train"
"13002","train"
"13003","train"
"13004","train"
"13005","train"
"13006","train"
"13007","train"
"13008","train"
"13009","train"
"13010","test"
"13011","train"
"13012","train"
"13013","train"
"13014","train"
"13015","test"
"13016","train"
"13017","test"
"13018","train"
"13019","test"
"13020","train"
"13021","train"
"13022","train"
"13023","train"
"13024","test"
"13025","train"
"13026","train"
"13027","test"
"13028","train"
"13029","test"
"13030","train"
"13031","train"
"13032","test"
"13033","train"
"13034","train"
"13035","train"
"13036","train"
"13037","train"
"13038","train"
"13039","test"
"13040","train"
"13041","train"
"13042","test"
"13043","train"
"13044","train"
"13045","train"
"13046","test"
"13047","train"
"13048","test"
"13049","train"
"13050","test"
"13051","train"
"13052","train"
"13053","train"
"13054","train"
"13055","train"
"13056","test"
"13057","train"
"13058","train"
"13059","train"
"13060","train"
"13061","train"
"13062","train"
"13063","train"
"13064","test"
"13065","train"
"13066","train"
"13067","train"
"13068","train"
"13069","train"
"13070","test"
"13071","test"
"13072","test"
"13073","test"
"13074","train"
"13075","train"
"13076","test"
"13077","train"
"13078","train"
"13079","test"
"13080","train"
"13081","train"
"13082","train"
"13083","train"
"13084","train"
"13085","train"
"13086","train"
"13087","train"
"13088","test"
"13089","test"
"13090","train"
"13091","train"
"13092","train"
"13093","train"
"13094","train"
"13095","test"
"13096","train"
"13097","train"
"13098","train"
"13099","train"
"13100","train"
"13101","train"
"13102","train"
"13103","train"
"13104","train"
"13105","train"
"13106","test"
"13107","train"
"13108","train"
"13109","test"
"13110","test"
"13111","train"
"13112","test"
"13113","train"
"13114","train"
"13115","test"
"13116","train"
"13117","test"
"13118","train"
"13119","test"
"13120","train"
"13121","train"
"13122","train"
"13123","test"
"13124","train"
"13125","train"
"13126","train"
"13127","test"
"13128","train"
"13129","train"
"13130","train"
"13131","test"
"13132","train"
"13133","train"
"13134","test"
"13135","train"
"13136","train"
"13137","train"
"13138","train"
"13139","train"
"13140","train"
"13141","train"
"13142","test"
"13143","train"
"13144","train"
"13145","train"
"13146","train"
"13147","test"
"13148","test"
"13149","test"
"13150","test"
"13151","train"
"13152","test"
"13153","train"
"13154","train"
"13155","test"
"13156","test"
"13157","train"
"13158","test"
"13159","train"
"13160","train"
"13161","train"
"13162","train"
"13163","train"
"13164","train"
"13165","train"
"13166","train"
"13167","train"
"13168","train"
"13169","train"
"13170","test"
"13171","train"
"13172","train"
"13173","test"
"13174","test"
"13175","train"
"13176","train"
"13177","test"
"13178","train"
"13179","train"
"13180","train"
"13181","train"
"13182","test"
"13183","train"
"13184","train"
"13185","test"
"13186","test"
"13187","test"
"13188","train"
"13189","train"
"13190","train"
"13191","test"
"13192","train"
"13193","test"
"13194","test"
"13195","train"
"13196","test"
"13197","train"
"13198","train"
"13199","test"
"13200","train"
"13201","train"
"13202","train"
"13203","train"
"13204","test"
"13205","test"
"13206","test"
"13207","train"
"13208","train"
"13209","train"
"13210","train"
"13211","train"
"13212","test"
"13213","test"
"13214","test"
"13215","train"
"13216","test"
"13217","train"
"13218","train"
"13219","train"
"13220","train"
"13221","train"
"13222","train"
"13223","train"
"13224","train"
"13225","train"
"13226","train"
"13227","test"
"13228","test"
"13229","train"
"13230","train"
"13231","train"
"13232","train"
"13233","train"
"13234","train"
"13235","test"
"13236","train"
"13237","test"
"13238","train"
"13239","test"
"13240","test"
"13241","train"
"13242","test"
"13243","test"
"13244","test"
"13245","train"
"13246","train"
"13247","test"
"13248","train"
"13249","train"
"13250","train"
"13251","train"
"13252","train"
"13253","train"
"13254","train"
"13255","train"
"13256","test"
"13257","test"
"13258","train"
"13259","test"
"13260","train"
"13261","train"
"13262","train"
"13263","train"
"13264","test"
"13265","test"
"13266","train"
"13267","test"
"13268","train"
"13269","train"
"13270","train"
"13271","train"
"13272","train"
"13273","test"
"13274","train"
"13275","test"
"13276","test"
"13277","train"
"13278","test"
"13279","test"
"13280","test"
"13281","train"
"13282","train"
"13283","train"
"13284","test"
"13285","train"
"13286","train"
"13287","train"
"13288","train"
"13289","train"
"13290","train"
"13291","test"
"13292","test"
"13293","test"
"13294","train"
"13295","train"
"13296","train"
"13297","test"
"13298","train"
"13299","test"
"13300","train"
"13301","train"
"13302","train"
"13303","train"
"13304","train"
"13305","train"
"13306","train"
"13307","train"
"13308","train"
"13309","test"
"13310","train"
"13311","train"
"13312","test"
"13313","train"
"13314","train"
"13315","test"
"13316","train"
"13317","train"
"13318","test"
"13319","train"
"13320","train"
"13321","train"
"13322","train"
"13323","train"
"13324","train"
"13325","train"
"13326","test"
"13327","test"
"13328","test"
"13329","test"
"13330","train"
"13331","train"
"13332","train"
"13333","test"
"13334","train"
"13335","train"
"13336","test"
"13337","test"
"13338","train"
"13339","test"
"13340","train"
"13341","train"
"13342","test"
"13343","test"
"13344","train"
"13345","test"
"13346","train"
"13347","train"
"13348","train"
"13349","train"
"13350","test"
"13351","train"
"13352","train"
"13353","train"
"13354","train"
"13355","train"
"13356","train"
"13357","test"
"13358","test"
"13359","train"
"13360","train"
"13361","train"
"13362","train"
"13363","test"
"13364","train"
"13365","test"
"13366","train"
"13367","train"
"13368","train"
"13369","train"
"13370","train"
"13371","test"
"13372","train"
"13373","train"
"13374","train"
"13375","train"
"13376","test"
"13377","train"
"13378","test"
"13379","test"
"13380","train"
"13381","train"
"13382","train"
"13383","test"
"13384","train"
"13385","train"
"13386","train"
"13387","train"
"13388","train"
"13389","train"
"13390","train"
"13391","train"
"13392","train"
"13393","train"
"13394","train"
"13395","test"
"13396","train"
"13397","test"
"13398","train"
"13399","train"
"13400","test"
"13401","train"
"13402","test"
"13403","test"
"13404","train"
"13405","train"
"13406","test"
"13407","train"
"13408","test"
"13409","test"
"13410","test"
"13411","train"
"13412","train"
"13413","train"
"13414","train"
"13415","train"
"13416","train"
"13417","test"
"13418","train"
"13419","train"
"13420","train"
"13421","test"
"13422","test"
"13423","test"
"13424","test"
"13425","train"
"13426","train"
"13427","test"
"13428","train"
"13429","train"
"13430","train"
"13431","train"
"13432","test"
"13433","train"
"13434","test"
"13435","train"
"13436","test"
"13437","train"
"13438","train"
"13439","test"
"13440","test"
"13441","train"
"13442","train"
"13443","train"
"13444","train"
"13445","test"
"13446","train"
"13447","train"
"13448","train"
"13449","train"
"13450","train"
"13451","test"
"13452","train"
"13453","train"
"13454","train"
"13455","train"
"13456","test"
"13457","train"
"13458","test"
"13459","train"
"13460","train"
"13461","train"
"13462","train"
"13463","train"
"13464","train"
"13465","train"
"13466","train"
"13467","train"
"13468","train"
"13469","train"
"13470","test"
"13471","train"
"13472","train"
"13473","train"
"13474","train"
"13475","test"
"13476","test"
"13477","train"
"13478","train"
"13479","train"
"13480","test"
"13481","train"
"13482","test"
"13483","test"
"13484","train"
"13485","train"
"13486","train"
"13487","train"
"13488","train"
"13489","test"
"13490","train"
"13491","train"
"13492","train"
"13493","train"
"13494","test"
"13495","train"
"13496","test"
"13497","train"
"13498","train"
"13499","train"
"13500","test"
"13501","train"
"13502","test"
"13503","train"
"13504","train"
"13505","test"
"13506","train"
"13507","train"
