"","split"
"13412","train"
"13413","train"
"13414","train"
"13415","test"
"13416","train"
"13417","train"
"13418","train"
"13419","train"
"13420","test"
"13421","train"
"13422","train"
"13423","test"
"13424","train"
"13425","train"
"13426","train"
"13427","train"
"13428","train"
"13429","test"
"13430","train"
"13431","train"
"13432","test"
"13433","train"
"13434","train"
"13435","train"
"13436","test"
"13437","test"
"13438","test"
"13439","train"
"13440","train"
"13441","train"
"13442","train"
"13443","train"
"13444","train"
"13445","train"
"13446","train"
"13447","test"
"13448","test"
"13449","train"
"13450","test"
"13451","train"
"13452","train"
"13453","train"
"13454","train"
"13455","test"
"13456","test"
"13457","test"
"13458","train"
"13459","test"
"13460","test"
"13461","test"
"13462","train"
"13463","test"
"13464","train"
"13465","test"
"13466","test"
"13467","train"
"13468","train"
"13469","train"
"13470","test"
"13471","train"
"13472","train"
"13473","test"
"13474","test"
"13475","test"
"13476","test"
"13477","train"
"13478","train"
"13479","train"
"13480","train"
"13481","train"
"13482","test"
"13483","train"
"13484","train"
"13485","test"
"13486","test"
"13487","train"
"13488","train"
"13489","test"
"13490","train"
"13491","train"
"13492","train"
"13493","train"
"13494","train"
"13495","train"
"13496","train"
"13497","test"
"13498","test"
"13499","train"
"13500","train"
"13501","test"
"13502","train"
"13503","test"
"13504","test"
"13505","test"
"13506","test"
"13507","train"
"13508","test"
"13509","train"
"13510","train"
"13511","test"
"13512","train"
"13513","train"
"13514","train"
"13515","test"
"13516","test"
"13517","test"
"13518","train"
"13519","train"
"13520","train"
"13521","train"
"13522","test"
"13523","train"
"13524","train"
"13525","test"
"13526","train"
"13527","train"
"13528","test"
"13529","test"
"13530","train"
"13531","train"
"13532","train"
"13533","train"
"13534","train"
"13535","test"
"13536","train"
"13537","test"
"13538","train"
"13539","test"
"13540","train"
"13541","train"
"13542","test"
"13543","train"
"13544","test"
"13545","train"
"13546","train"
"13547","train"
"13548","test"
"13549","train"
"13550","train"
"13551","train"
"13552","train"
"13553","train"
"13554","test"
"13555","train"
"13556","test"
"13557","train"
"13558","train"
"13559","train"
"13560","train"
"13561","train"
"13562","train"
"13563","train"
"13564","test"
"13565","train"
"13566","train"
"13567","test"
"13568","train"
"13569","train"
"13570","train"
"13571","test"
"13572","train"
"13573","test"
"13574","test"
"13575","train"
"13576","test"
"13577","train"
"13578","train"
"13579","train"
"13580","train"
"13581","train"
"13582","train"
"13583","train"
"13584","test"
"13585","test"
"13586","test"
"13587","train"
"13588","train"
"13589","test"
"13590","train"
"13591","train"
"13592","train"
"13593","train"
"13594","test"
"13595","test"
"13596","train"
"13597","test"
"13598","train"
"13599","test"
"13600","test"
"13601","train"
"13602","train"
"13603","train"
"13604","train"
"13605","train"
"13606","test"
"13607","train"
"13608","train"
"13609","test"
"13610","train"
"13611","train"
"13612","test"
"13613","train"
"13614","train"
"13615","train"
"13616","train"
"13617","test"
"13618","train"
"13619","test"
"13620","test"
"13621","train"
"13622","train"
"13623","train"
"13624","test"
"13625","test"
"13626","train"
"13627","train"
"13628","train"
"13629","train"
"13630","test"
"13631","train"
"13632","test"
"13633","train"
"13634","train"
"13635","train"
"13636","train"
"13637","train"
"13638","test"
"13639","train"
"13640","train"
"13641","test"
"13642","train"
"13643","train"
"13644","train"
"13645","train"
"13646","test"
"13647","train"
"13648","train"
"13649","test"
"13650","train"
"13651","train"
"13652","train"
"13653","test"
"13654","test"
"13655","train"
"13656","train"
"13657","train"
"13658","train"
"13659","test"
"13660","train"
"13661","test"
"13662","train"
"13663","test"
"13664","train"
"13665","train"
"13666","train"
"13667","test"
"13668","train"
"13669","train"
"13670","train"
"13671","train"
"13672","train"
"13673","train"
"13674","test"
"13675","train"
"13676","test"
"13677","train"
"13678","train"
"13679","test"
"13680","test"
"13681","test"
"13682","train"
"13683","train"
"13684","train"
"13685","train"
"13686","train"
"13687","test"
"13688","train"
"13689","train"
"13690","train"
"13691","train"
"13692","train"
"13693","train"
"13694","test"
"13695","train"
"13696","test"
"13697","train"
"13698","train"
"13699","test"
"13700","train"
"13701","train"
"13702","test"
"13703","test"
"13704","test"
"13705","test"
"13706","train"
"13707","test"
"13708","train"
"13709","train"
"13710","test"
"13711","train"
"13712","test"
"13713","train"
"13714","test"
"13715","train"
"13716","train"
"13717","train"
"13718","train"
"13719","train"
"13720","train"
"13721","train"
"13722","test"
"13723","train"
"13724","train"
"13725","train"
"13726","test"
"13727","test"
"13728","test"
"13729","train"
"13730","train"
"13731","test"
"13732","train"
"13733","train"
"13734","test"
"13735","train"
"13736","test"
"13737","test"
"13738","test"
"13739","test"
"13740","train"
"13741","train"
"13742","train"
"13743","train"
"13744","train"
"13745","train"
"13746","train"
"13747","train"
"13748","train"
"13749","train"
"13750","train"
"13751","train"
"13752","train"
"13753","test"
"13754","test"
"13755","test"
"13756","train"
"13757","test"
"13758","train"
"13759","train"
"13760","train"
"13761","train"
"13762","train"
"13763","train"
"13764","train"
"13765","train"
"13766","train"
"13767","train"
"13768","test"
"13769","test"
"13770","train"
"13771","train"
"13772","test"
"13773","train"
"13774","train"
"13775","train"
"13776","train"
"13777","train"
"13778","train"
"13779","train"
"13780","test"
"13781","train"
"13782","test"
"13783","train"
"13784","train"
"13785","test"
"13786","train"
"13787","train"
"13788","test"
"13789","train"
"13790","train"
"13791","train"
"13792","train"
"13793","train"
"13794","train"
"13795","train"
"13796","test"
"13797","test"
"13798","train"
"13799","train"
"13800","train"
"13801","train"
"13802","train"
"13803","train"
"13804","train"
"13805","train"
"13806","train"
"13807","test"
"13808","train"
"13809","train"
"13810","train"
"13811","train"
"13812","train"
"13813","test"
"13814","test"
"13815","train"
"13816","test"
"13817","train"
"13818","train"
"13819","test"
"13820","train"
"13821","train"
"13822","train"
"13823","train"
"13824","test"
"13825","train"
"13826","train"
"13827","test"
"13828","train"
"13829","train"
"13830","train"
"13831","test"
"13832","train"
"13833","test"
"13834","train"
"13835","train"
"13836","train"
"13837","test"
"13838","test"
"13839","test"
"13840","train"
"13841","train"
"13842","test"
"13843","test"
"13844","test"
"13845","train"
"13846","train"
"13847","test"
"13848","train"
"13849","train"
"13850","test"
"13851","train"
"13852","test"
"13853","test"
"13854","test"
"13855","test"
"13856","test"
"13857","train"
"13858","train"
"13859","train"
"13860","train"
"13861","test"
"13862","test"
"13863","test"
"13864","test"
"13865","train"
"13866","train"
"13867","train"
"13868","train"
"13869","train"
"13870","train"
"13871","test"
"13872","train"
"13873","test"
"13874","train"
"13875","train"
"13876","train"
"13877","train"
"13878","train"
"13879","train"
"13880","train"
"13881","test"
"13882","train"
"13883","train"
"13884","train"
"13885","train"
"13886","test"
"13887","train"
"13888","train"
"13889","train"
"13890","train"
"13891","train"
"13892","train"
"13893","train"
"13894","train"
"13895","test"
"13896","train"
"13897","test"
"13898","train"
"13899","test"
"13900","train"
"13901","train"
"13902","test"
"13903","test"
"13904","train"
"13905","train"
"13906","train"
"13907","test"
"13908","train"
"13909","train"
"13910","train"
"13911","train"
"13912","test"
"13913","train"
"13914","test"
"13915","train"
"13916","train"
"13917","test"
"13918","train"
"13919","train"
"13920","train"
"13921","train"
"13922","test"
"13923","test"
"13924","train"
"13925","train"
"13926","train"
"13927","train"
"13928","train"
"13929","train"
"13930","train"
"13931","train"
"13932","train"
"13933","test"
"13934","train"
"13935","test"
"13936","train"
"13937","test"
"13938","train"
"13939","train"
"13940","test"
"13941","train"
"13942","train"
"13943","train"
"13944","train"
"13945","train"
"13946","train"
"13947","train"
"13948","test"
"13949","test"
"13950","train"
"13951","test"
"13952","test"
"13953","train"
"13954","train"
"13955","test"
"13956","test"
"13957","train"
"13958","train"
"13959","test"
"13960","train"
"13961","train"
"13962","train"
"13963","train"
"13964","test"
"13965","test"
"13966","train"
"13967","train"
"13968","test"
"13969","train"
"13970","train"
"13971","train"
"13972","train"
"13973","train"
"13974","train"
"13975","train"
"13976","train"
"13977","test"
"13978","test"
"13979","train"
"13980","train"
"13981","train"
"13982","train"
"13983","train"
"13984","train"
"13985","train"
"13986","test"
"13987","train"
"13988","train"
"13989","train"
"13990","train"
"13991","test"
"13992","train"
"13993","train"
"13994","train"
"13995","train"
"13996","train"
"13997","train"
"13998","train"
"13999","test"
"14000","train"
"14001","train"
"14002","test"
"14003","train"
"14004","train"
"14005","train"
"14006","train"
"14007","test"
"14008","train"
"14009","train"
"14010","test"
"14011","train"
"14012","train"
"14013","train"
"14014","test"
"14015","train"
"14016","train"
"14017","train"
"14018","test"
"14019","train"
"14020","train"
"14021","train"
"14022","test"
"14023","test"
"14024","test"
"14025","train"
"14026","test"
"14027","test"
"14028","test"
"14029","train"
"14030","train"
"14031","test"
"14032","test"
"14033","test"
"14034","train"
"14035","train"
"14036","train"
"14037","test"
"14038","test"
"14039","train"
"14040","train"
"14041","train"
"14042","train"
"14043","train"
"14044","test"
"14045","train"
"14046","test"
"14047","train"
"14048","train"
"14049","train"
"14050","test"
"14051","train"
"14052","train"
"14053","test"
"14054","test"
"14055","train"
"14056","train"
"14057","train"
"14058","train"
"14059","train"
"14060","test"
"14061","train"
"14062","test"
"14063","train"
"14064","train"
"14065","train"
"14066","train"
"14067","train"
"14068","test"
"14069","train"
"14070","test"
"14071","test"
"14072","train"
"14073","train"
"14074","test"
"14075","train"
"14076","train"
"14077","train"
"14078","train"
"14079","train"
"14080","train"
"14081","test"
"14082","train"
"14083","train"
"14084","test"
"14085","train"
"14086","train"
"14087","train"
"14088","train"
"14089","train"
"14090","train"
"14091","test"
"14092","train"
"14093","test"
"14094","train"
"14095","train"
"14096","train"
"14097","test"
"14098","train"
"14099","test"
"14100","train"
"14101","train"
"14102","train"
"14103","train"
"14104","train"
"14105","train"
"14106","train"
"14107","train"
